dataset,source,key,cosine_chatgpt,cosine_dipper_low,cosine_dipper_high,jaccard_chatgpt,recall_chatgpt,precision_chatgpt,jaccard_dipper_low,recall_dipper_low,precision_dipper_low,jaccard_dipper_high,recall_dipper_high,precision_dipper_high,jaccard_pegasus_slight,recall_pegasus_slight,precision_pegasus_slight,jaccard_pegasus_full,recall_pegasus_full,precision_pegasus_full,source_group
sci_gen,Eleuther-AI,sci_gen-481,0.9893761967961635,0.9897159372912782,0.8754670313209174,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-483,0.9634851252642532,0.9961444528640278,0.8899696256462836,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,1.0,0.75,0.25,0.3333333333333333,0.5,LLM
sci_gen,Eleuther-AI,sci_gen-485,0.9937831400520378,0.9862410018153693,0.630604282856402,0.6470588235294118,0.7333333333333333,0.8461538461538461,0.3,0.4,0.5454545454545454,0.0,0.0,0.0,1.0,1.0,1.0,0.35294117647058826,0.4,0.75,LLM
sci_gen,Eleuther-AI,sci_gen-488,0.9663806574838152,0.9436664607343025,0.7421465798884792,0.48,0.6,0.7058823529411765,0.4444444444444444,0.6,0.631578947368421,0.0,0.0,0.0,0.95,0.95,1.0,0.5909090909090909,0.65,0.8666666666666667,LLM
sci_gen,Eleuther-AI,sci_gen-489,0.9296560331731432,0.9885596309829855,0.8996486433596337,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-490,0.9775445408442093,0.9675577976204401,0.8939766074157101,0.21428571428571427,0.375,0.3333333333333333,0.2727272727272727,0.375,0.5,0.0,0.0,0.0,0.7,0.875,0.7777777777777778,0.2222222222222222,0.25,0.6666666666666666,LLM
sci_gen,Eleuther-AI,sci_gen-491,0.9900569275421776,0.9705657746764214,0.8888903962556256,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-492,0.9940970501245319,0.9622377850949292,0.8507726039049391,0.625,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.42857142857142855,0.6,0.0,0.0,0.0,0.375,0.42857142857142855,0.75,0.125,0.14285714285714285,0.5,LLM
sci_gen,Eleuther-AI,sci_gen-494,0.9838711242502595,0.9863234001627229,0.6621418754353845,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-495,0.9818523880789158,0.9932087337954819,0.89293927308276,0.75,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,1.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-498,0.9858141255276649,0.9373208412499353,0.8022123725071273,1.0,1.0,1.0,0.4,1.0,0.4,0.0,0.0,0.0,0.75,0.75,1.0,0.5,0.5,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-499,0.9910499778505011,0.9887058209086819,0.927617120638335,0.25,0.3333333333333333,0.5,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-500,0.9788675130415736,0.9898810551515257,0.6979166609071409,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-502,0.9917697816699649,0.9957860451625286,0.6917174142508623,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-503,0.9740025660825568,0.9755036829153229,0.8074626766953601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-504,0.9864502635734853,0.9935558900066898,0.8348713002907702,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-513,0.9853889388823285,0.973462421337747,0.8944337981068534,0.5,0.5,1.0,0.6,0.75,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.25,0.5,LLM
sci_gen,Eleuther-AI,sci_gen-514,0.9829584434932773,0.9898575005640673,0.8881756966568113,0.5555555555555556,0.625,0.8333333333333334,0.5555555555555556,0.625,0.8333333333333334,0.0,0.0,0.0,0.6666666666666666,0.75,0.8571428571428571,0.1,0.125,0.3333333333333333,LLM
sci_gen,Eleuther-AI,sci_gen-517,0.9917489946560291,0.9895523640309061,0.7410271187491287,0.6,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.75,1.0,0.4,0.5,0.6666666666666666,LLM
sci_gen,Eleuther-AI,sci_gen-519,0.9737630799015243,0.9764801654480818,0.8071693802941449,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-523,0.9563297321385084,0.9219233800504925,0.4308845039066053,0.25,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-524,0.9842084694144878,0.9826522214295738,0.9199698045729957,0.6666666666666666,0.6666666666666666,1.0,0.75,1.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-525,0.9876530833656955,0.9933852004182324,0.8402834033323735,0.625,0.8333333333333334,0.7142857142857143,0.8571428571428571,1.0,0.8571428571428571,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-526,0.9892593881882858,0.9891068057891493,0.7966769910912305,1.0,1.0,1.0,0.6,0.6,1.0,0.0,0.0,0.0,0.8,0.8,1.0,0.6,0.6,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-527,0.9780869001618036,0.9924484949380099,0.7444265332028338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-528,0.9612844363300556,0.7286372595560847,0.5803609971076739,0.4,0.5263157894736842,0.625,0.08080808080808081,0.14035087719298245,0.16,0.0,0.0,0.0,0.9482758620689655,0.9649122807017544,0.9821428571428571,0.10344827586206896,0.10526315789473684,0.8571428571428571,LLM
sci_gen,Eleuther-AI,sci_gen-531,0.9122243902815275,0.9804088442468001,0.7162495094050044,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-535,0.9763483962988497,0.9414773223900739,0.8523055440173957,0.625,0.7142857142857143,0.8333333333333334,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,0.0,0.7857142857142857,0.7857142857142857,1.0,0.5714285714285714,0.5714285714285714,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-539,0.9938497220868333,0.970298568153049,0.6719401326146134,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-541,0.9842554523101633,0.9889260119115967,0.8348104839438228,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-544,0.9906339661830192,0.9787845391067268,0.865036360950413,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-546,0.8616102246943599,0.8719618695647886,0.6173480280662368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-548,0.935383527690839,0.9430331537771385,0.846193873273236,0.06666666666666667,0.06666666666666667,1.0,0.05714285714285714,0.06666666666666667,0.2857142857142857,0.02857142857142857,0.03333333333333333,0.16666666666666666,0.7096774193548387,0.7333333333333333,0.9565217391304348,0.16129032258064516,0.16666666666666666,0.8333333333333334,LLM
sci_gen,Eleuther-AI,sci_gen-550,0.9350879452133474,0.9787480197255575,0.9266597488435879,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-554,0.974584758587478,0.9823544436709405,0.5071538869335418,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-555,0.9288202102974447,0.9427948606411328,0.8558451699453521,0.0,0.0,0.0,0.42857142857142855,0.6,0.6,0.0,0.0,0.0,0.6,0.6,1.0,0.2,0.2,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-556,0.9839003133805755,0.9597809167776898,0.8198163102405388,0.6,0.75,0.75,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.4,0.5,0.6666666666666666,LLM
sci_gen,Eleuther-AI,sci_gen-560,0.9779481525058593,0.9897806155566157,0.8735754497517997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-561,0.9621553571406273,0.9565010203105946,0.8098492942903657,0.2857142857142857,0.2857142857142857,1.0,0.625,0.7142857142857143,0.8333333333333334,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,1.0,0.2857142857142857,0.2857142857142857,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-564,0.9851945750174321,0.9945401841170431,0.7523828887667627,0.5,0.5,1.0,0.25,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-565,0.9729712676034626,0.9834146695557169,0.7235573919670136,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-569,0.9783372406305639,0.982478102488661,0.8905982905982907,1.0,1.0,1.0,0.4,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.25,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-570,0.9841288028053399,0.9861465168566548,0.8651472925067573,0.6666666666666666,0.8,0.8,0.6,0.6,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4,0.4,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-5835,0.9772278810791175,0.9601198608065826,0.6785212879312593,0.42857142857142855,0.6,0.6,0.6153846153846154,0.8,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,1.0,0.1,0.1,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-585,0.9680874976458115,0.9787274137901312,0.8432648980515519,0.3333333333333333,0.5,0.5,0.4,0.5,0.6666666666666666,0.0,0.0,0.0,0.75,0.75,1.0,0.5,0.5,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-587,0.9886389989285236,0.9697028149615512,0.7973669178644588,0.8333333333333334,0.8333333333333334,1.0,0.375,0.5,0.6,0.0,0.0,0.0,0.42857142857142855,0.5,0.75,0.42857142857142855,0.5,0.75,LLM
sci_gen,Eleuther-AI,sci_gen-589,0.977645888704684,0.9980818430541128,0.7942081700173449,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-590,0.9696339669961985,0.9796190915286714,0.858641249145378,0.36363636363636365,0.4,0.8,0.25,0.3,0.6,0.05555555555555555,0.1,0.1111111111111111,1.0,1.0,1.0,0.2727272727272727,0.3,0.75,LLM
sci_gen,Eleuther-AI,sci_gen-594,0.9846317442279463,0.9864127699891377,0.8912072225359032,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.75,0.75,1.0,0.25,0.25,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-596,0.9372177531526154,0.9758842815574537,0.7253235664820743,0.6,0.75,0.75,0.14285714285714285,0.25,0.25,0.0,0.0,0.0,0.75,0.75,1.0,0.16666666666666666,0.25,0.3333333333333333,LLM
sci_gen,Eleuther-AI,sci_gen-597,0.9857684961884086,0.9944501886221605,0.7547478954266265,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-598,0.9676001074373346,0.9873154091350543,0.7996199899979595,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-599,0.9830729521725347,0.9750033118375264,0.868661614015111,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-600,0.9682382663591749,0.9766020805734738,0.9307796171888856,0.42857142857142855,0.5,0.75,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-601,0.367700945514524,0.6786412225779911,0.39443621854402505,0.006896551724137931,0.0070921985815602835,0.2,0.17553191489361702,0.23404255319148937,0.4125,0.0,0.0,0.0,0.7806451612903226,0.8581560283687943,0.8962962962962963,0.21311475409836064,0.2765957446808511,0.48148148148148145,LLM
sci_gen,Eleuther-AI,sci_gen-604,0.9799346731992742,0.8993656124279491,0.8396668814336805,1.0,1.0,1.0,0.4,0.4,1.0,0.0,0.0,0.0,0.6,0.6,1.0,0.8,0.8,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-607,0.978905017638099,0.9872429809637862,0.5627735701885209,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-609,0.9637512472377484,0.9740446871214125,0.7670240805723066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-610,0.9821942255487429,0.9673749377164275,0.851704942802495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-616,0.9867537224308506,0.9873299152492164,0.6676183683170241,0.5,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-618,0.9693177044753247,0.9658444000621632,0.7685568369681486,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-620,0.939368517242362,0.9656511349692538,0.6187714854940426,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-623,0.9905961953603902,0.9698639538271564,0.828843527073002,0.75,1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-627,0.9100411190295694,0.9037414942698523,0.5460016854889798,0.5,0.6,0.75,0.2,0.2,1.0,0.0,0.0,0.0,0.2,0.2,1.0,0.2,0.2,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-628,0.9663111783782466,0.9727932359341794,0.8314287520232484,0.75,0.75,1.0,0.75,0.75,1.0,0.0,0.0,0.0,0.75,0.75,1.0,0.75,0.75,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-634,0.9382762891585461,0.9679483247912595,0.8304292665982511,0.375,0.375,1.0,0.25,0.375,0.42857142857142855,0.0,0.0,0.0,0.375,0.375,1.0,0.375,0.375,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-636,0.9753072717551459,0.9890571347334466,0.8855671356583552,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-638,0.9803073761354719,0.9661602012302238,0.7342885760932705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-639,0.9694063878305581,0.9915354713334061,0.883702468499494,0.2857142857142857,0.2857142857142857,1.0,0.75,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-643,0.9661727908826166,0.9650054946011825,0.8651806395701573,0.42857142857142855,0.5,0.75,0.5714285714285714,0.6666666666666666,0.8,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-644,0.9892786272130724,0.9785919708278162,0.8248928184784272,0.75,1.0,0.75,0.75,1.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-648,0.9682869530371824,0.9739357976720542,0.9193160314736079,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-655,0.9954657933560197,0.9887563554069577,0.8187853628191536,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-656,0.9802273302957202,0.955930273802466,0.8877626545562131,0.3333333333333333,0.375,0.75,0.375,0.375,1.0,0.1,0.125,0.3333333333333333,1.0,1.0,1.0,0.25,0.25,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-657,0.947164384086341,0.9427414591770188,0.8280518111570059,0.21052631578947367,0.2222222222222222,0.8,0.04,0.05555555555555555,0.125,0.047619047619047616,0.05555555555555555,0.25,0.8095238095238095,0.9444444444444444,0.85,0.35,0.3888888888888889,0.7777777777777778,LLM
sci_gen,Eleuther-AI,sci_gen-660,0.9718912745634922,0.9788061584929977,0.8509715938549315,0.8,1.0,0.8,0.75,0.75,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.75,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-661,0.9712074692535851,0.9706698466171085,0.8453401081779646,0.14285714285714285,0.25,0.25,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-662,0.9848355371073817,0.9868474119208807,0.8902994201914642,0.75,0.75,1.0,0.6,0.75,0.75,0.0,0.0,0.0,0.6,0.75,0.75,0.6,0.75,0.75,LLM
sci_gen,Eleuther-AI,sci_gen-667,0.988292399957604,0.9882892725687705,0.7777042979465673,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,LLM
sci_gen,Eleuther-AI,sci_gen-674,0.9883760490943422,0.9935424152406718,0.6800338505556284,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-677,0.9897868704839194,0.9839674947750785,0.8470050864057479,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-679,0.9012111414887838,0.95568899212488,0.8578406379268622,0.16666666666666666,0.16666666666666666,1.0,0.375,0.5,0.6,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-682,0.9451729909843449,0.9884679021693842,0.8247092084185572,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-684,0.9871921346009092,0.9822336964577421,0.8757243111712256,0.4,0.4,1.0,0.3076923076923077,0.4,0.5714285714285714,0.0,0.0,0.0,1.0,1.0,1.0,0.4,0.4,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-687,0.9871940578992124,0.988885776262698,0.9001103117709895,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-691,0.7745438568963975,0.7042041818684173,0.6359211980013025,0.17647058823529413,0.25,0.375,0.2,0.25,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.25,0.3333333333333333,LLM
sci_gen,Eleuther-AI,sci_gen-692,0.5653941360749293,0.971648924969214,0.4481675432931376,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.3333333333333333,0.5,LLM
sci_gen,Eleuther-AI,sci_gen-695,0.9855064567875927,0.9737325436494667,0.8481613084510912,0.4,0.5,0.6666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.25,0.3333333333333333,LLM
sci_gen,Eleuther-AI,sci_gen-6967,0.9800794093644777,0.9933825279123113,0.8712526594399563,1.0,1.0,1.0,0.25,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-6969,0.9919651940722988,0.989310711445028,0.7669787378045698,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.75,0.75,1.0,0.75,0.75,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-697,0.9734391517746771,0.982151255701527,0.8276625489560582,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.2,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-6971,0.9905669412342156,0.9716058101273066,0.7994900981013567,0.1875,0.375,0.2727272727272727,0.3333333333333333,0.375,0.75,0.0,0.0,0.0,0.875,0.875,1.0,0.375,0.375,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-6973,0.9870265010940851,0.9493998623375732,0.8593758850383575,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.18181818181818182,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.8571428571428571,0.75,0.4444444444444444,0.5714285714285714,0.6666666666666666,LLM
sci_gen,Eleuther-AI,sci_gen-6974,0.9817941505604614,0.9783796188342273,0.8263063619448945,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-698,0.9618734268859122,0.9545226966761259,0.8706800575550457,0.16666666666666666,0.25,0.3333333333333333,0.36363636363636365,0.5,0.5714285714285714,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.375,0.75,LLM
sci_gen,Eleuther-AI,sci_gen-6981,0.9856416892633203,0.9959443742852595,0.7721701448406614,1.0,1.0,1.0,0.75,1.0,0.75,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-6983,0.9762912025991606,0.9721589620283795,0.864343103900949,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5714285714285714,0.0,0.0,0.0,0.4,0.4444444444444444,0.8,0.2,0.2222222222222222,0.6666666666666666,LLM
sci_gen,Eleuther-AI,sci_gen-6985,0.9197030273607808,0.9614759518764403,0.8001577535063525,0.1,0.14285714285714285,0.25,0.375,0.42857142857142855,0.75,0.0,0.0,0.0,0.75,0.8571428571428571,0.8571428571428571,0.625,0.7142857142857143,0.8333333333333334,LLM
sci_gen,Eleuther-AI,sci_gen-6987,0.9553994307448075,0.9795329945970921,0.7153283784071709,0.75,0.75,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.25,0.25,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-6991,0.9906856490485889,0.9768683098933888,0.749879964009638,0.7,0.7777777777777778,0.875,0.29411764705882354,0.5555555555555556,0.38461538461538464,0.1,0.1111111111111111,0.5,0.4444444444444444,0.4444444444444444,1.0,0.4444444444444444,0.4444444444444444,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-6992,0.8807331906414508,0.8842971646914136,0.7871766768165224,0.3333333333333333,0.4,0.6666666666666666,0.3333333333333333,0.4,0.6666666666666666,0.0,0.0,0.0,0.4,0.4,1.0,0.3,0.3,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-6993,0.9851071671510481,0.9790163191014257,0.8341750889642977,0.16666666666666666,0.2222222222222222,0.4,0.5,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.1111111111111111,1.0,0.8888888888888888,0.8888888888888888,1.0,0.1111111111111111,0.1111111111111111,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-6994,0.9951837451754347,0.9844730783969722,0.8620280823914874,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-6997,0.9688596420918567,0.9859589579091832,0.739195647105015,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-6998,0.9945171186336015,0.9969065208444456,0.8205912155455546,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-7004,0.9776307604930364,0.9630848045748647,0.7921981481507139,0.42857142857142855,0.6,0.6,0.4117647058823529,0.7,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.2727272727272727,0.3,0.75,LLM
sci_gen,Eleuther-AI,sci_gen-7011,0.9610907433159309,0.9892232748615253,0.7221272952777732,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-7015,0.9601789795536709,0.9771306530802873,0.8515006717286321,0.14285714285714285,0.18181818181818182,0.4,0.42857142857142855,0.5454545454545454,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.08333333333333333,0.09090909090909091,0.5,LLM
sci_gen,Eleuther-AI,sci_gen-7017,0.9646713240190987,0.9835739777520149,0.8322242619473812,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,LLM
sci_gen,Eleuther-AI,sci_gen-702,0.9554577488238453,0.9782457629439817,0.8621627257070426,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-7020,0.990401487647928,0.9857108751211622,0.8651824362073935,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-7023,0.9925440922317426,0.987232845505988,0.8767404849006891,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LLM
sci_gen,Eleuther-AI,sci_gen-7025,0.9922582299861102,0.985643640593996,0.3160455546700952,,,,,,,,,,,,,,,,LLM
sci_gen,Eleuther-AI,sci_gen-7033,0.9735758952081867,0.991037809217588,0.7377702226626923,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LLM
sci_gen,Eleuther-AI,sci_gen-7035,0.9395583343567502,0.7204407349303041,0.8942634408299581,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,0.5,0.14285714285714285,0.16666666666666666,0.5,LLM
